candidate_id,left_record_key,right_record_key,review_decision,review_notes,reviewed_at,application_status
MC-8912F20289CC6A,cgp:GN.002.4,cofi:GIN2021003:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-891F2343F8793E,aiddata:95534,chapo:92780,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['april'] vs ['february']).,2026-08-20T09:31:06.061922+00:00,applied
MC-895B0B86F2E542,aiddata:53369,cla:RW.021,same_project,BATCH_REVIEW matching_named_project_specs: The named infrastructure project has matching technical specifications (km: [66.0]) and no phase/lot conflict.,2026-08-20T09:31:06.061922+00:00,applied
MC-89BC509731F485,aiddata:30137,codf:ZW.016,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: The financing boilerplate reduces to the same distinctive project name [airport, falls, renovation, victoria] with matching component qualifiers.",2026-08-26T07:30:45.138739+00:00,applied
MC-89BE7CA347FB58,aiddata:20508,chapo:20532,different_project,"BATCH_REVIEW separate_after_full_evidence_check: No shared source identifier, compatible named-asset anchor, matching original commitment, technical specification, or explicit cross-source link supports consolidation; the records remain separate.",2026-08-26T07:30:45.138739+00:00,applied
MC-89C248BCF047B4,aiddata:59494,codf:KE.085,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-20T09:31:06.061922+00:00,applied
MC-8A317F616EDB28,cla:ZA.005,cofi:ZAF2023012:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [ingula] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-8A3E996F4D527B,aiddata:59519,codf:SN.007,different_project,"BATCH_REVIEW separate_after_full_evidence_check: No shared source identifier, compatible named-asset anchor, matching original commitment, technical specification, or explicit cross-source link supports consolidation; the records remain separate.",2026-08-26T07:30:45.138739+00:00,applied
MC-8A9E4DC12DEB4E,cla:SD.079,cofi:SDN2021005:debt,different_project,"BATCH_REVIEW separate_after_full_evidence_check: No shared source identifier, compatible named-asset anchor, matching original commitment, technical specification, or explicit cross-source link supports consolidation; the records remain separate.",2026-08-26T07:30:45.138739+00:00,applied
MC-8ABBEC01FD4232,cgef:ET.057,codf:ET.057,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8ADD72BD0398C8,aiddata:93283,chapo:93284,different_project,"BATCH_REVIEW separate_after_full_evidence_check: No shared source identifier, compatible named-asset anchor, matching original commitment, technical specification, or explicit cross-source link supports consolidation; the records remain separate.",2026-08-26T07:30:45.138739+00:00,applied
MC-8B035CF171B6FC,cla:ET.017,cofi:ETH2021002:debt,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-8BA36DE22A2C7E,aiddata:21273,chapo:32724,different_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-20T06:54:15.196Z,applied
MC-8BB91A600DBB6B,aiddata:58683,cla:NE.007,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8BCAF55BADFCDF,cla:ET.017,codf:ET.017,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-8BEF01B6EC3614,cgp:AO.001.3,codf:AO.009.71,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [hydropower, tchihumbwe] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-8C454C91894871,cgef:MG.008,cla:MG.008,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8CB0479CB417CA,cgp:CD.001.3,codf:CD.012,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8CC99DAE45AECC,aiddata:93698,chapo:92314,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['august'] vs ['december']).,2026-08-26T07:30:45.138739+00:00,applied
MC-8CD80BA1D9A078,cgef:ET.098,codf:ET.098,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8CFF44F66E2B13,aiddata:96773,chapo:96776,different_project,"BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: explicit currencies/amounts differ ([('eur', 1000000000.0)] vs [('eur', 500000000.0)]).",2026-08-26T07:30:45.138739+00:00,applied
MC-8D248DE5352A7B,cgef:ET.074,cla:ET.074,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8D4E1422934D25,chapo:58697,cla:CM.091,different_project,BATCH_REVIEW conflicting_financing_instruments: Fund types conflict (grant vs loan).,2026-08-19T08:11:59.703611+00:00,applied
MC-8D8CCF4C683017,aiddata:93619,chapo:93616,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['september'] vs ['june']).,2026-08-20T09:31:06.061922+00:00,applied
MC-8DD11A227D3F6A,aiddata:68877,cla:CV.017,different_project,BATCH_REVIEW conflicting_financing_instruments: Fund types conflict (grant vs loan).,2026-08-26T07:30:45.138739+00:00,applied
MC-8DF926911CAAC0,cgp:NG.005.3,cofi:NGA2021007:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8E34867C08E48D,aiddata:100616,cgef:AO.075,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8E44D8B6C1F401,aiddata:58379,cgp:ZA.005.5,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8E526DA8921C34,aiddata:40801,cla:ZM.048,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-20T02:43:29.465Z,applied
MC-8E65FE163B2F3A,aiddata:2108,cla:GQ.042,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8E67F1C86EEEA0,cgp:ET.003.1,cofi:ETH2021009:debt,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [dawa, genale] and matching sector energy identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-8EB57CD622BA44,aiddata:40893,codf:ZM.054,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-20T09:31:06.061922+00:00,applied
MC-8F0644046D246C,cgp:SD.001.4,cofi:SDN2021005:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [merowe] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-8F1A2979B7E5BB,aiddata:95613,chapo:95493,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['november'] vs ['march']).,2026-08-20T09:31:06.061922+00:00,applied
MC-8F55D7211798A9,aiddata:20579,chapo:20573,different_project,ASSISTANT_REVIEW conflicting_hospital: Al Zariba Hospital differs from Melovue Hospital.,2026-08-20T08:30:00+00:00,applied
MC-8F5DA23BD0DB1B,cgp:ML.001.1,cofi:MLI2021001:debt,same_project,BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [gouina] and matching sector energy identify the same underlying asset.,2026-08-26T07:30:45.138739+00:00,applied
MC-8F7CD3BAD03B39,cgef:CM.010,codf:CM.010,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8F802DEA46B9CF,cgef:ET.033,codf:ET.033,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-8F8CBAA24BE4DA,cgp:CM.002.2,codf:CM.010,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [hydropower, mekin] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-8FEE147BAD9ECC,aiddata:73554,cla:AO.089.64,same_project,ASSISTANT_REVIEW exact_named_phase: Malanje City water-supply project corresponds to Malanje Phase 2.,2026-08-20T08:30:00+00:00,applied
MC-8FFA0428F109D4,cgp:ET.001.1,cofi:ETH2021006:debt,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-21T02:44:36.730Z,applied
MC-8FFBA2CC657CC6,chapo:58705,cla:CM.091,same_project,"BATCH_REVIEW same_established_entity: Both records already resolve to PM-7C9B917012C28F through a direct, automatic, or reviewed link.",2026-08-19T08:11:59.703611+00:00,applied
MC-902AB10F1C5455,cla:ZW.018,codf:ZW.018,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-903CC7BBF7D5EC,cgp:UG.002.1,cla:UG.008,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-9053DD2DFEBBA2,aiddata:40801,cgef:ZM.048,same_project,HUMAN_REVIEW imported from browser export; this decision takes precedence over automated rules.,2026-08-20T02:44:01.856Z,applied
MC-91034971ABB265,aiddata:73550,cla:AO.089.68,same_project,ASSISTANT_REVIEW exact_named_project: Cuemba water-supply project and locality coincide.,2026-08-20T08:30:00+00:00,applied
MC-91A09028DCB48A,cla:AO.089.49,codf:AO.089.47,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (AO.089.49 vs AO.089.47).,2026-08-19T08:11:59.703611+00:00,applied
MC-91C3A5BBAA85FF,cla:GQ.029,codf:GQ.029,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-91C4535BB27C1B,aiddata:92174,cgef:ET.090,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-91F82D21F70B38,aiddata:354,cgp:ZM.001.1,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-9227A04CAC4604,cgef:ET.097,codf:ET.098,different_project,BATCH_REVIEW distinct_related_catalog_identifiers: Related finance catalogs use distinct project identifiers (ET.097 vs ET.098).,2026-08-26T07:30:45.138739+00:00,applied
MC-925B0D27934EDB,aiddata:58582,cla:CM.026,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-9263AC856E88F3,aiddata:93814,chapo:93481,different_project,BATCH_REVIEW conflicting_canonical_event_details: The fuller source descriptions identify different events: months differ (['april'] vs ['may']).,2026-08-20T09:31:06.061922+00:00,applied
MC-92ADC4A03B31E7,aiddata:58350,cofi:KEN2021004:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-9300DF4DD2D5AF,aiddata:87016,cgef:GQ.027.02,same_project,"BATCH_REVIEW matching_original_usd_commitment: The AidData title states the same original USD commitment as the finance-catalog record, with compatible project title and financing type.",2026-08-26T07:30:45.138739+00:00,applied
MC-930E4D9AC31100,cgef:UG.039,cgp:UG.002.4,different_project,BATCH_REVIEW reviewed_difference_final_entity_guard: The proposed link would collapse records across an established different-project boundary.,2026-08-26T07:30:45.138739+00:00,applied
MC-932F8935D88E4C,cgp:CI.001.3,codf:CI.009,same_project,"BATCH_REVIEW distinctive_named_asset_with_compatible_context: Distinctive name anchor(s) [hydropower, soubre] and shared asset family hydropower identify the same underlying asset.",2026-08-26T07:30:45.138739+00:00,applied
MC-933E139FF2FCBB,aiddata:34844,cla:AO.003.31,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-937741F0D2C934,aiddata:73183,cla:GH.002,different_project,ASSISTANT_REVIEW conflicting_financing_record: USD6.4m seller-credit record differs from the RMB seller-credit entry.,2026-08-20T08:30:00+00:00,applied
MC-93A5C7FDA90295,aiddata:54083,cla:SD.111,different_project,BATCH_REVIEW conflicting_financing_instruments: Fund types conflict (grant vs loan).,2026-08-26T07:30:45.138739+00:00,applied
MC-93CB9177DC6B06,cgp:ZA.001.6,cofi:ZAF2021006:debt,same_project,BATCH_REVIEW reviewed_same_equivalence_closure: The pair is connected by a reviewed same-project decision and equivalent source identifiers.,2026-08-26T07:30:45.138739+00:00,applied
MC-93FB3A86E1674C,cgp:ET.002.1,codf:ET.017,different_project,BATCH_REVIEW conflicting_financing_instruments: Fund types conflict (equity vs loan).,2026-08-26T07:30:45.138739+00:00,applied
